Timestamp,Water_Level,Water_Level_imputed,Discharge,Discharge_imputed
1960-09-17,9.260,No,36000.000,No
1960-09-18,9.250,No,35500.000,No
1960-09-19,9.230,No,34800.000,No
1960-09-20,9.180,No,32600.000,No
1960-09-21,9.120,No,32400.000,No
1960-09-22,9.070,No,31300.000,No
1960-09-23,9.000,No,30100.000,No
1960-09-24,9.020,No,29400.000,No
1960-09-25,9.070,No,29500.000,No
1960-09-26,9.100,No,29800.000,No
1960-09-27,9.120,No,31400.000,No
1960-09-28,9.150,No,32000.000,No
1960-09-29,9.190,No,32500.000,No
1960-09-30,9.260,No,31800.000,No
1960-10-01,9.330,No,31300.000,No
1960-10-02,9.360,No,31800.000,No
1960-10-03,9.340,No,32400.000,No
1960-10-04,9.300,No,33100.000,No
1960-10-05,9.330,No,33800.000,No
1960-10-06,9.460,No,33600.000,No
1960-10-07,9.570,No,33600.000,No
1960-10-08,9.670,No,34800.000,No
1960-10-09,9.780,No,35700.000,No
1960-10-10,9.860,No,36900.000,No
1960-10-11,9.890,No,37400.000,No
1960-10-12,9.930,No,37000.000,No
1960-10-13,9.950,No,35300.000,No
1960-10-14,9.930,No,33000.000,No
1960-10-15,9.900,No,31000.000,No
1960-10-16,9.860,No,29200.000,No
1960-10-17,9.810,No,28200.000,No
1960-10-18,9.760,No,27600.000,No
1960-10-19,9.730,No,26100.000,No
1960-10-20,9.670,No,24900.000,No
1960-10-21,9.620,No,22900.000,No
1960-10-22,9.560,No,21700.000,No
1960-10-23,9.520,No,21300.000,No
1960-10-24,9.440,No,20600.000,No
1960-10-25,9.360,No,19900.000,No
1960-10-26,9.260,No,18700.000,No
1960-10-27,9.160,No,18300.000,No
1960-10-28,9.050,No,17600.000,No
1960-10-29,8.960,No,16800.000,No
1960-10-30,8.850,No,16600.000,No
1960-10-31,8.750,No,16200.000,No
1960-11-01,8.640,No,16400.000,No
1960-11-02,8.540,No,15500.000,No
1960-11-03,8.450,No,15100.000,No
1960-11-04,8.370,No,14700.000,No
1960-11-05,8.280,No,14400.000,No
1960-11-06,8.180,No,13900.000,No
1960-11-07,8.070,No,13300.000,No
1960-11-08,7.970,No,12900.000,No
1960-11-09,7.880,No,12600.000,No
1960-11-10,7.570,No,12300.000,No
1960-11-11,7.660,No,12000.000,No
1960-11-12,7.560,No,11700.000,No
1960-11-13,7.460,No,11400.000,No
1960-11-14,7.360,No,11100.000,No
1960-11-15,7.310,No,10900.000,No
1960-11-16,7.270,No,10800.000,No
1960-11-17,7.220,No,10700.000,No
1960-11-18,7.170,No,10500.000,No
1960-11-19,7.080,No,10200.000,No
1960-11-20,7.000,No,10000.000,No
1960-11-21,6.900,No,9760.000,No
1960-11-22,6.830,No,9590.000,No
1960-11-23,6.750,No,9400.000,No
1960-11-24,6.670,No,9210.000,No
1960-11-25,6.580,No,8980.000,No
1960-11-26,6.480,No,8750.000,No
1960-11-27,6.400,No,8560.000,No
1960-11-28,6.340,No,8420.000,No
1960-11-29,6.250,No,8200.000,No
1960-11-30,6.230,No,8150.000,No
1960-12-01,6.340,No,8420.000,No
1960-12-02,6.380,No,8510.000,No
1960-12-03,6.240,No,8180.000,No
1960-12-04,6.080,No,7790.000,No
1960-12-05,5.980,No,7560.000,No
1960-12-06,5.860,No,7320.000,No
1960-12-07,5.740,No,7080.000,No
1960-12-08,5.660,No,6920.000,No
1960-12-09,5.580,No,6760.000,No
1960-12-10,5.490,No,6580.000,No
1960-12-11,5.420,No,6440.000,No
1960-12-12,5.340,No,6280.000,No
1960-12-13,5.300,No,6200.000,No
1960-12-14,5.280,No,6160.000,No
1960-12-15,5.240,No,6080.000,No
1960-12-16,5.230,No,6060.000,No
1960-12-17,5.220,No,6040.000,No
1960-12-18,5.200,No,6000.000,No
1960-12-19,5.150,No,5900.000,No
1960-12-20,5.100,No,5800.000,No
1960-12-21,5.030,No,5660.000,No
1960-12-22,4.920,No,5470.000,No
1960-12-23,4.850,No,5360.000,No
1960-12-24,4.780,No,5250.000,No
1960-12-25,4.720,No,5150.000,No
1960-12-26,4.640,No,5020.000,No
1960-12-27,4.560,No,4900.000,No
1960-12-28,4.490,No,4780.000,No
1960-12-29,4.420,No,4670.000,No
1960-12-30,4.400,No,4640.000,No
1960-12-31,4.350,No,4560.000,No
1961-01-01,4.290,No,8982.000,No
1961-01-02,4.230,No,4100.000,No
1961-01-03,4.170,No,4050.000,No
1961-01-04,4.160,No,4040.000,No
1961-01-05,4.120,No,4030.000,No
1961-01-06,4.070,No,4000.000,No
1961-01-07,4.010,No,3980.000,No
1961-01-08,3.950,No,3950.000,No
1961-01-09,3.880,No,3880.000,No
1961-01-10,3.830,No,3700.000,No
1961-01-11,3.770,No,3600.000,No
1961-01-12,3.720,No,3480.000,No
1961-01-13,3.680,No,3470.000,No
1961-01-14,3.670,No,3470.000,No
1961-01-15,3.650,No,3450.000,No
1961-01-16,3.640,No,3420.000,No
1961-01-17,3.600,No,3380.000,No
1961-01-18,3.600,No,3340.000,No
1961-01-19,3.590,No,3280.000,No
1961-01-20,3.580,No,3260.000,No
1961-01-21,3.520,No,3210.000,No
1961-01-22,3.470,No,3180.000,No
1961-01-23,3.420,No,3160.000,No
1961-01-24,3.350,No,3100.000,No
1961-01-25,3.260,No,3100.000,No
1961-01-26,3.190,No,3080.000,No
1961-01-27,3.160,No,3060.000,No
1961-01-28,3.120,No,3040.000,No
1961-01-29,3.100,No,3000.000,No
1961-01-30,3.090,No,2980.000,No
1961-01-31,3.080,No,2960.000,No
1961-02-01,3.070,No,2930.000,No
1961-02-02,3.050,No,2910.000,No
1961-02-03,3.030,No,2880.000,No
1961-02-04,2.980,No,2830.000,No
1961-02-05,2.940,No,2780.000,No
1961-02-06,2.890,No,2730.000,No
1961-02-07,2.830,No,2680.000,No
1961-02-08,2.780,No,2640.000,No
1961-02-09,2.740,No,2610.000,No
1961-02-10,2.700,No,2580.000,No
1961-02-11,2.650,No,2550.000,No
1961-02-12,2.630,No,2520.000,No
1961-02-13,2.670,No,2490.000,No
1961-02-14,2.700,No,2460.000,No
1961-02-15,2.740,No,2440.000,No
1961-02-16,2.750,No,2420.000,No
1961-02-17,2.750,No,2410.000,No
1961-02-18,2.720,No,2390.000,No
1961-02-19,2.700,No,2360.000,No
1961-02-20,2.670,No,2240.000,No
1961-02-21,2.580,No,2320.000,No
1961-02-22,2.470,No,2300.000,No
1961-02-23,2.370,No,2280.000,No
1961-02-24,2.310,No,2260.000,No
1961-02-25,2.280,No,2240.000,No
1961-02-26,2.350,No,2230.000,No
1961-02-27,2.510,No,2220.000,No
1961-02-28,2.560,No,2210.000,No
1961-03-01,2.480,No,2220.000,No
1961-03-02,2.460,No,2240.000,No
1961-03-03,2.440,No,2250.000,No
1961-03-04,2.410,No,2260.000,No
1961-03-05,2.370,No,2260.000,No
1961-03-06,2.340,No,2250.000,No
1961-03-07,2.310,No,2230.000,No
1961-03-08,2.270,No,2210.000,No
1961-03-09,2.240,No,2180.000,No
1961-03-10,2.220,No,2160.000,No
1961-03-11,2.220,No,2140.000,No
1961-03-12,2.180,No,2120.000,No
1961-03-13,2.190,No,2100.000,No
1961-03-14,2.240,No,2080.000,No
1961-03-15,2.310,No,2060.000,No
1961-03-16,2.350,No,2040.000,No
1961-03-17,2.350,No,2020.000,No
1961-03-18,2.310,No,1990.000,No
1961-03-19,2.270,No,1980.000,No
1961-03-20,2.230,No,1970.000,No
1961-03-21,2.180,No,1960.000,No
1961-03-22,2.100,No,1950.000,No
1961-03-23,2.010,No,1940.000,No
1961-03-24,1.940,No,1940.000,No
1961-03-25,1.860,No,1940.000,No
1961-03-26,1.760,No,1940.000,No
1961-03-27,1.740,No,1940.000,No
1961-03-28,1.870,No,1930.000,No
1961-03-29,2.020,No,1920.000,No
1961-03-30,2.090,No,1910.000,No
1961-03-31,2.140,No,1900.000,No
1961-04-01,2.160,No,1890.000,No
1961-04-02,2.180,No,1870.000,No
1961-04-03,2.180,No,1860.000,No
1961-04-04,2.160,No,1830.000,No
1961-04-05,2.100,No,1800.000,No
1961-04-06,2.030,No,1780.000,No
1961-04-07,1.970,No,1760.000,No
1961-04-08,1.930,No,1740.000,No
1961-04-09,1.890,No,1710.000,No
1961-04-10,1.860,No,1700.000,No
1961-04-11,1.860,No,1700.000,No
1961-04-12,1.890,No,1690.000,No
1961-04-13,1.910,No,1680.000,No
1961-04-14,1.920,No,1680.000,No
1961-04-15,1.940,No,1680.000,No
1961-04-16,1.970,No,1720.000,No
1961-04-17,1.980,No,1760.000,No
1961-04-18,2.000,No,1800.000,No
1961-04-19,1.990,No,1910.000,No
1961-04-20,1.990,No,1970.000,No
1961-04-21,1.950,No,2040.000,No
1961-04-22,1.890,No,2100.000,No
1961-04-23,1.850,No,2160.000,No
1961-04-24,1.820,No,2230.000,No
1961-04-25,1.770,No,2290.000,No
1961-04-26,1.770,No,2310.000,No
1961-04-27,1.750,No,2330.000,No
1961-04-28,1.820,No,2350.000,No
1961-04-29,2.010,No,2340.000,No
1961-04-30,2.080,No,2320.000,No
1961-05-01,2.140,No,2280.000,No
1961-05-02,2.160,No,2230.000,No
1961-05-03,2.170,No,2190.000,No
1961-05-04,2.170,No,2180.000,No
1961-05-05,2.160,No,2190.000,No
1961-05-06,2.200,No,2200.000,No
1961-05-07,2.260,No,2270.000,No
1961-05-08,2.270,No,2400.000,No
1961-05-09,2.160,No,2500.000,No
1961-05-10,2.080,No,2580.000,No
1961-05-11,2.050,No,2580.000,No
1961-05-12,2.030,No,2560.000,No
1961-05-13,2.050,No,2490.000,No
1961-05-14,2.060,No,2400.000,No
1961-05-15,2.060,No,2380.000,No
1961-05-16,2.050,No,2370.000,No
1961-05-17,2.040,No,2380.000,No
1961-05-18,2.070,No,2400.000,No
1961-05-19,2.050,No,2450.000,No
1961-05-20,2.020,No,2520.000,No
1961-05-21,2.030,No,2620.000,No
1961-05-22,2.010,No,2740.000,No
1961-05-23,2.010,No,2840.000,No
1961-05-24,2.060,No,3080.000,No
1961-05-25,2.280,No,3880.000,No
1961-05-26,2.750,No,5600.000,No
1961-05-27,3.170,No,7380.000,No
1961-05-28,3.270,No,7840.000,No
1961-05-29,3.260,No,7800.000,No
1961-05-30,3.270,No,7840.000,No
1961-05-31,3.340,No,8160.000,No
1961-06-01,3.300,No,7980.000,No
1961-06-02,3.220,No,7610.000,No
1961-06-03,3.150,No,7290.000,No
1961-06-04,3.040,No,6780.000,No
1961-06-05,2.980,No,6520.000,No
1961-06-06,2.950,No,6400.000,No
1961-06-07,2.940,No,6360.000,No
1961-06-08,3.110,No,7110.000,No
1961-06-09,3.580,No,9290.000,No
1961-06-10,4.210,No,12400.000,No
1961-06-11,4.840,No,15600.000,No
1961-06-12,5.140,No,17200.000,No
1961-06-13,5.180,No,17400.000,No
1961-06-14,5.080,No,16800.000,No
1961-06-15,4.960,No,16200.000,No
1961-06-16,4.950,No,16200.000,No
1961-06-17,4.970,No,16300.000,No
1961-06-18,5.140,No,17200.000,No
1961-06-19,5.290,No,18000.000,No
1961-06-20,5.380,No,18500.000,No
1961-06-21,5.390,No,18600.000,No
1961-06-22,5.320,No,18200.000,No
1961-06-23,5.250,No,17800.000,No
1961-06-24,5.210,No,17600.000,No
1961-06-25,5.180,No,17400.000,No
1961-06-26,5.140,No,17200.000,No
1961-06-27,5.170,No,17400.000,No
1961-06-28,5.710,No,20400.000,No
1961-06-29,6.330,No,24100.000,No
1961-06-30,6.470,No,24900.000,No
1961-07-01,6.810,No,27100.000,No
1961-07-02,7.380,No,30800.000,No
1961-07-03,7.630,No,32500.000,No
1961-07-04,7.620,No,32400.000,No
1961-07-05,7.600,No,32300.000,No
1961-07-06,7.580,No,32100.000,No
1961-07-07,7.560,No,32000.000,No
1961-07-08,7.580,No,31800.000,No
1961-07-09,7.610,No,31700.000,No
1961-07-10,7.520,No,30400.000,No
1961-07-11,7.390,No,29000.000,No
1961-07-12,7.230,No,27700.000,No
1961-07-13,7.060,No,26400.000,No
1961-07-14,6.930,No,25100.000,No
1961-07-15,6.800,No,24300.000,No
1961-07-16,6.690,No,23200.000,No
1961-07-17,6.570,No,22000.000,No
1961-07-18,6.420,No,20400.000,No
1961-07-19,6.340,No,20000.000,No
1961-07-20,6.550,No,23600.000,No
1961-07-21,7.000,No,27700.000,No
1961-07-22,7.300,No,29100.000,No
1961-07-23,7.410,No,29800.000,No
1961-07-24,7.370,No,28000.000,No
1961-07-25,7.280,No,27400.000,No
1961-07-26,7.250,No,27200.000,No
1961-07-27,7.320,No,27700.000,No
1961-07-28,7.440,No,28400.000,No
1961-07-29,7.550,No,29000.000,No
1961-07-30,7.570,No,28600.000,No
1961-07-31,7.500,No,27200.000,No
1961-08-01,7.370,No,26500.000,No
1961-08-02,7.280,No,24100.000,No
1961-08-03,7.180,No,23300.000,No
1961-08-04,7.110,No,22100.000,No
1961-08-05,7.130,No,21600.000,No
1961-08-06,7.150,No,22600.000,No
1961-08-07,7.250,No,24200.000,No
1961-08-08,7.320,No,24900.000,No
1961-08-09,7.290,No,23800.000,No
1961-08-10,7.240,No,23000.000,No
1961-08-11,7.280,No,23500.000,No
1961-08-12,7.370,No,25000.000,No
1961-08-13,7.510,No,27300.000,No
1961-08-14,7.670,No,28500.000,No
1961-08-15,7.760,No,29300.000,No
1961-08-16,7.890,No,30500.000,No
1961-08-17,8.110,No,32800.000,No
1961-08-18,8.300,No,34100.000,No
1961-08-19,8.480,No,35600.000,No
1961-08-20,8.670,No,37000.000,No
1961-08-21,8.830,No,38400.000,No
1961-08-22,9.010,No,40700.000,No
1961-08-23,9.200,No,42600.000,No
1961-08-24,9.370,No,44800.000,No
1961-08-25,9.550,No,46800.000,No
1961-08-26,9.710,No,48200.000,No
1961-08-27,9.840,No,48800.000,No
1961-08-28,10.000,No,49700.000,No
1961-08-29,10.070,No,49300.000,No
1961-08-30,10.180,No,48600.000,No
1961-08-31,10.250,No,47700.000,No
1961-09-01,10.270,No,46200.000,No
1961-09-02,10.180,No,44500.000,No
1961-09-03,10.140,No,43700.000,No
1961-09-04,10.090,No,43200.000,No
1961-09-05,10.070,No,42600.000,No
1961-09-06,10.050,No,42000.000,No
1961-09-07,9.980,No,41400.000,No
1961-09-08,9.920,No,40500.000,No
1961-09-09,9.860,No,40100.000,No
1961-09-10,9.900,No,40400.000,No
1961-09-11,9.950,No,40600.000,No
1961-09-12,9.990,No,41000.000,No
1961-09-13,10.020,No,41200.000,No
1961-09-14,10.050,No,42000.000,No
1961-09-15,10.100,No,43400.000,No
1961-09-16,10.180,No,45000.000,No
1961-09-17,10.260,No,46100.000,No
1961-09-18,10.350,No,46900.000,No
1961-09-19,10.400,No,46700.000,No
1961-09-20,10.470,No,46700.000,No
1961-09-21,10.520,No,46500.000,No
1961-09-22,10.560,No,46300.000,No
1961-09-23,10.610,No,45600.000,No
1961-09-24,10.620,No,45100.000,No
1961-09-25,10.630,No,45200.000,No
1961-09-26,10.640,No,44800.000,No
1961-09-27,10.680,No,45600.000,No
1961-09-28,10.740,No,46600.000,No
1961-09-29,10.800,No,47700.000,No
1961-09-30,10.840,No,48000.000,No
1961-10-01,10.870,No,47700.000,No
1961-10-02,10.890,No,47200.000,No
1961-10-03,10.910,No,46700.000,No
1961-10-04,10.920,No,46200.000,No
1961-10-05,10.930,No,45100.000,No
1961-10-06,10.950,No,45200.000,No
1961-10-07,10.950,No,44600.000,No
1961-10-08,10.950,No,44000.000,No
1961-10-09,10.980,No,43100.000,No
1961-10-10,10.980,No,41800.000,No
1961-10-11,10.970,No,40600.000,No
1961-10-12,10.950,No,39200.000,No
1961-10-13,10.940,No,38000.000,No
1961-10-14,10.880,No,36500.000,No
1961-10-15,10.820,No,35000.000,No
1961-10-16,10.770,No,33700.000,No
1961-10-17,10.750,No,33200.000,No
1961-10-18,10.710,No,32400.000,No
1961-10-19,10.660,No,31300.000,No
1961-10-20,10.620,No,30400.000,No
1961-10-21,10.560,No,30700.000,No
1961-10-22,10.550,No,31900.000,No
1961-10-23,10.570,No,33000.000,No
1961-10-24,10.560,No,32400.000,No
1961-10-25,10.540,No,31500.000,No
1961-10-26,10.460,No,30500.000,No
1961-10-27,10.390,No,29500.000,No
1961-10-28,10.280,No,28300.000,No
1961-10-29,10.250,No,27500.000,No
1961-10-30,10.120,No,26100.000,No
1961-10-31,10.000,No,24900.000,No
1961-11-01,9.900,No,24100.000,No
1961-11-02,9.770,No,23100.000,No
1961-11-03,9.630,No,22000.000,No
1961-11-04,9.540,No,21300.000,No
1961-11-05,9.430,No,20500.000,No
1961-11-06,9.280,No,19500.000,No
1961-11-07,9.200,No,18800.000,No
1961-11-08,9.080,No,18100.000,No
1961-11-09,9.000,No,17500.000,No
1961-11-10,8.920,No,17000.000,No
1961-11-11,8.810,No,16300.000,No
1961-11-12,8.680,No,15500.000,No
1961-11-13,8.530,No,14600.000,No
1961-11-14,8.400,No,13900.000,No
1961-11-15,8.280,No,13200.000,No
1961-11-16,8.160,No,12600.000,No
1961-11-17,8.040,No,12000.000,No
1961-11-18,7.920,No,11500.000,No
1961-11-19,7.770,No,10700.000,No
1961-11-20,7.670,No,10300.000,No
1961-11-21,7.590,No,10100.000,No
1961-11-22,7.510,No,9960.000,No
1961-11-23,7.460,No,9910.000,No
1961-11-24,7.370,No,9720.000,No
1961-11-25,7.290,No,9630.000,No
1961-11-26,7.220,No,9570.000,No
