Timestamp,Water_Level,Water_Level_imputed,Discharge,Discharge_imputed
1960-07-13,3.190,No,1210.000,No
1960-07-14,3.110,No,1160.000,No
1960-07-15,2.940,No,1060.000,No
1960-07-16,2.920,No,1050.000,No
1960-07-17,2.870,No,1020.000,No
1960-07-18,2.830,No,1000.000,No
1960-07-19,2.930,No,1060.000,No
1960-07-20,2.940,No,1060.000,No
1960-07-21,2.990,No,1090.000,No
1960-07-22,3.030,No,1120.000,No
1960-07-23,2.940,No,1060.000,No
1960-07-24,2.780,No,975.000,No
1960-07-25,2.750,No,960.000,No
1960-07-26,2.720,No,945.000,No
1960-07-27,2.710,No,940.000,No
1960-07-28,2.730,No,1010.000,No
1960-07-29,3.020,No,1240.000,No
1960-07-30,3.960,No,1890.000,No
1960-07-31,4.360,No,2230.000,No
1960-08-01,6.100,No,3620.000,No
1960-08-02,7.300,No,4520.000,No
1960-08-03,6.990,No,4210.000,No
1960-08-04,6.920,No,4090.000,No
1960-08-05,6.860,No,3970.000,No
1960-08-06,6.690,No,3770.000,No
1960-08-07,6.700,No,3720.000,No
1960-08-08,7.200,No,4050.000,No
1960-08-09,7.240,No,4060.000,No
1960-08-10,7.540,No,4290.000,No
1960-08-11,7.750,No,4430.000,No
1960-08-12,7.600,No,4290.000,No
1960-08-13,7.360,No,4080.000,No
1960-08-14,7.200,No,3930.000,No
1960-08-15,6.850,No,3640.000,No
1960-08-16,6.840,No,3610.000,No
1960-08-17,7.010,No,3720.000,No
1960-08-18,7.530,No,4110.000,No
1960-08-19,8.040,No,4490.000,No
1960-08-20,8.590,No,4940.000,No
1960-08-21,8.860,No,5150.000,No
1960-08-22,8.990,No,5250.000,No
1960-08-23,8.600,No,4940.000,No
1960-08-24,8.470,No,4820.000,No
1960-08-25,8.720,No,5020.000,No
1960-08-26,8.920,No,4960.000,No
1960-08-27,8.780,No,4600.000,No
1960-08-28,8.340,No,4040.000,No
1960-08-29,7.970,No,3610.000,No
1960-08-30,7.670,No,3120.000,No
1960-08-31,7.320,No,2850.000,No
1960-09-01,7.060,No,2660.000,No
1960-09-02,6.710,No,2670.000,No
1960-09-03,6.820,No,3030.000,No
1960-09-04,7.000,No,3500.000,No
1960-09-05,7.250,No,3950.000,No
1960-09-06,6.990,No,3740.000,No
1960-09-07,6.850,No,3640.000,No
1960-09-08,7.080,No,3810.000,No
1960-09-09,7.190,No,3900.000,No
1960-09-10,7.170,No,3890.000,No
1960-09-11,7.010,No,3760.000,No
1960-09-12,6.760,No,3570.000,No
1960-09-13,6.650,No,3480.000,No
1960-09-14,6.500,No,3300.000,No
1960-09-15,6.410,No,3180.000,No
1960-09-16,6.400,No,3120.000,No
1960-09-17,6.200,No,2900.000,No
1960-09-18,5.990,No,2690.000,No
1960-09-19,5.830,No,2520.000,No
1960-09-20,5.380,No,2140.000,No
1960-09-21,5.300,No,2030.000,No
1960-09-22,5.050,No,1800.000,No
1960-09-23,5.290,No,1910.000,No
1960-09-24,5.550,No,2350.000,No
1960-09-25,6.530,No,3380.000,No
1960-09-26,7.020,No,4090.000,No
1960-09-27,7.210,No,4580.000,No
1960-09-28,7.350,No,4320.000,No
1960-09-29,6.990,No,3660.000,No
1960-09-30,6.550,No,3320.000,No
1960-10-01,6.350,No,3180.000,No
1960-10-02,6.830,No,3540.000,No
1960-10-03,7.570,No,4130.000,No
1960-10-04,8.320,No,4680.000,No
1960-10-05,7.940,No,4280.000,No
1960-10-06,7.640,No,3970.000,No
1960-10-07,7.420,No,3730.000,No
1960-10-08,7.990,No,4110.000,No
1960-10-09,8.690,No,4610.000,No
1960-10-10,8.440,No,4330.000,No
1960-10-11,7.700,No,3670.000,No
1960-10-12,6.770,No,2890.000,No
1960-10-13,5.970,No,2300.000,No
1960-10-14,5.570,No,2020.000,No
1960-10-15,5.550,No,2000.000,No
1960-10-16,5.510,No,1970.000,No
1960-10-17,5.850,No,2210.000,No
1960-10-18,5.550,No,2020.000,No
1960-10-19,4.970,No,1630.000,No
1960-10-20,4.710,No,1480.000,No
1960-10-21,4.840,No,1580.000,No
1960-10-22,4.940,No,1670.000,No
1960-10-23,4.760,No,1580.000,No
1960-10-24,4.340,No,1360.000,No
1960-10-25,4.200,No,1300.000,No
1960-10-26,4.170,No,1300.000,No
1960-10-27,3.900,No,1160.000,No
1960-10-28,3.700,No,1050.000,No
1960-10-29,3.580,No,990.000,No
1960-10-30,3.450,No,930.000,No
1960-10-31,3.300,No,865.000,No
1960-11-01,3.200,No,820.000,No
1960-11-02,3.170,No,810.000,No
