Timestamp,Rainfall,Rainfall_imputed,Water_Level,Water_Level_imputed,Discharge,Discharge_imputed,Total_Suspended_Solids,Total_Suspended_Solids_imputed
1926-08-12,0.000,Yes,,,,,,
1926-08-13,0.000,Yes,,,,,,
1926-08-14,1.200,Yes,,,,,,
1926-08-15,1.200,Yes,,,,,,
1926-08-16,1.200,Yes,,,,,,
1926-08-17,0.000,Yes,,,,,,
1926-08-18,0.000,Yes,,,,,,
1926-08-19,0.000,Yes,,,,,,
1926-08-20,0.000,Yes,,,,,,
1926-08-21,0.000,Yes,,,,,,
1926-08-22,6.600,Yes,,,,,,
1926-08-23,10.100,Yes,,,,,,
1926-08-24,10.100,Yes,,,,,,
1926-08-25,14.000,Yes,,,,,,
1926-08-26,14.000,Yes,,,,,,
1926-08-27,10.100,Yes,,,,,,
1926-08-28,12.100,Yes,,,,,,
1926-08-29,10.100,Yes,,,,,,
1926-08-30,7.000,Yes,,,,,,
1926-08-31,7.000,Yes,,,,,,
1926-09-01,0.000,Yes,,,,,,
1926-09-02,0.000,Yes,,,,,,
1926-09-03,0.000,Yes,,,,,,
1926-09-04,0.000,Yes,,,,,,
1926-09-05,0.000,Yes,,,,,,
1926-09-06,0.000,Yes,,,,,,
1926-09-07,0.000,Yes,,,,,,
1926-09-08,0.000,Yes,,,,,,
1926-09-09,0.000,Yes,,,,,,
1926-09-10,0.000,Yes,,,,,,
1926-09-11,0.000,Yes,,,,,,
1926-09-12,0.000,Yes,,,,,,
1926-09-13,0.000,Yes,,,,,,
1926-09-14,0.000,Yes,,,,,,
1926-09-15,0.000,Yes,,,,,,
1926-09-16,0.000,Yes,,,,,,
1926-09-17,0.000,Yes,,,,,,
1926-09-18,0.000,Yes,,,,,,
1926-09-19,0.000,Yes,,,,,,
1926-09-20,0.000,Yes,,,,,,
1926-09-21,0.000,Yes,,,,,,
1926-09-22,0.000,Yes,,,,,,
1926-09-23,0.000,Yes,,,,,,
1926-09-24,0.000,Yes,,,,,,
1926-09-25,0.000,Yes,,,,,,
1926-09-26,0.000,Yes,,,,,,
1926-09-27,0.000,Yes,,,,,,
1926-09-28,0.000,Yes,,,,,,
1926-09-29,0.000,Yes,,,,,,
1926-09-30,0.000,Yes,,,,,,
1926-10-01,0.000,Yes,,,,,,
1926-10-02,0.000,Yes,,,,,,
1926-10-03,0.000,Yes,,,,,,
1926-10-04,0.000,Yes,,,,,,
1926-10-05,3.500,Yes,,,,,,
1926-10-06,3.500,Yes,,,,,,
1926-10-07,3.500,Yes,,,,,,
1926-10-08,2.200,Yes,,,,,,
1926-10-09,0.000,Yes,,,,,,
1926-10-10,0.000,Yes,,,,,,
1926-10-11,0.000,Yes,,,,,,
1926-10-12,0.000,Yes,,,,,,
1926-10-13,0.000,Yes,,,,,,
1926-10-14,0.000,Yes,,,,,,
1926-10-15,0.000,Yes,,,,,,
1926-10-16,0.000,Yes,,,,,,
1926-10-17,0.000,Yes,,,,,,
1926-10-18,0.000,Yes,,,,,,
1926-10-19,0.000,Yes,,,,,,
1926-10-20,0.000,Yes,,,,,,
1926-10-21,0.000,Yes,,,,,,
1926-10-22,0.000,Yes,,,,,,
1926-10-23,0.000,Yes,,,,,,
1926-10-24,0.000,Yes,,,,,,
1926-10-25,0.000,Yes,,,,,,
1926-10-26,0.000,Yes,,,,,,
1926-10-27,0.000,Yes,,,,,,
1926-10-28,0.000,Yes,,,,,,
1926-10-29,0.000,Yes,,,,,,
1926-10-30,0.000,Yes,,,,,,
1926-10-31,0.000,Yes,,,,,,
1926-11-01,0.000,Yes,,,,,,
1926-11-02,0.000,Yes,,,,,,
1926-11-03,0.000,Yes,,,,,,
1926-11-04,0.000,Yes,,,,,,
1926-11-05,0.000,Yes,,,,,,
1926-11-06,0.000,Yes,,,,,,
1926-11-07,0.000,Yes,,,,,,
1926-11-08,0.000,Yes,,,,,,
1926-11-09,0.000,Yes,,,,,,
1926-11-10,0.000,Yes,,,,,,
1926-11-11,0.000,Yes,,,,,,
1926-11-12,0.000,Yes,,,,,,
1926-11-13,0.000,Yes,,,,,,
1926-11-14,2.000,Yes,,,,,,
1926-11-15,0.000,Yes,,,,,,
1926-11-16,0.000,Yes,,,,,,
1926-11-17,0.000,Yes,,,,,,
1926-11-18,0.000,Yes,,,,,,
1926-11-19,0.000,Yes,,,,,,
1926-11-20,0.000,Yes,,,,,,
1926-11-21,0.000,Yes,,,,,,
1926-11-22,0.000,Yes,,,,,,
1926-11-23,0.000,Yes,,,,,,
1926-11-24,0.000,Yes,,,,,,
1926-11-25,0.000,Yes,,,,,,
1926-11-26,0.000,Yes,,,,,,
1926-11-27,0.000,Yes,,,,,,
1926-11-28,0.000,Yes,,,,,,
1926-11-29,0.000,Yes,,,,,,
1926-11-30,0.000,Yes,,,,,,
1926-12-01,0.000,Yes,,,,,,
1926-12-02,0.000,Yes,,,,,,
1926-12-03,0.000,Yes,,,,,,
1926-12-04,0.000,Yes,,,,,,
1926-12-05,0.000,Yes,,,,,,
1926-12-06,0.000,Yes,,,,,,
1926-12-07,0.000,Yes,,,,,,
1926-12-08,0.000,Yes,,,,,,
1926-12-09,0.000,Yes,,,,,,
1926-12-10,0.000,Yes,,,,,,
1926-12-11,0.000,Yes,,,,,,
1926-12-12,0.000,Yes,,,,,,
1926-12-13,0.000,Yes,,,,,,
1926-12-14,0.000,Yes,,,,,,
1926-12-15,0.000,Yes,,,,,,
1926-12-16,0.000,Yes,,,,,,
1926-12-17,0.000,Yes,,,,,,
1926-12-18,0.000,Yes,,,,,,
1926-12-19,0.000,Yes,,,,,,
1926-12-20,0.000,Yes,,,,,,
1926-12-21,0.000,Yes,,,,,,
1926-12-22,0.000,Yes,,,,,,
1926-12-23,0.000,Yes,,,,,,
1926-12-24,0.000,Yes,,,,,,
1926-12-25,0.000,Yes,,,,,,
1926-12-26,0.000,Yes,,,,,,
1926-12-27,0.000,Yes,,,,,,
1926-12-28,0.000,Yes,,,,,,
1926-12-29,0.000,Yes,,,,,,
1926-12-30,0.000,Yes,,,,,,
1926-12-31,0.000,Yes,,,,,,
1927-01-01,0.000,No,,,,,,
1927-01-02,0.000,No,,,,,,
1927-01-03,0.000,No,,,,,,
1927-01-04,0.000,No,,,,,,
1927-01-05,0.000,No,,,,,,
1927-01-06,0.000,No,,,,,,
1927-01-07,0.000,No,,,,,,
1927-01-08,0.000,No,,,,,,
1927-01-09,0.000,No,,,,,,
1927-01-10,0.000,No,,,,,,
1927-01-11,0.000,No,,,,,,
1927-01-12,0.000,No,,,,,,
1927-01-13,0.000,No,,,,,,
1927-01-14,0.000,No,,,,,,
1927-01-15,0.000,No,,,,,,
1927-01-16,0.000,No,,,,,,
1927-01-17,0.000,No,,,,,,
1927-01-18,0.000,No,,,,,,
1927-01-19,0.000,No,,,,,,
1927-01-20,0.000,No,,,,,,
1927-01-21,0.000,No,,,,,,
1927-01-22,0.000,No,,,,,,
1927-01-23,0.000,No,,,,,,
1927-01-24,0.000,No,,,,,,
1927-01-25,0.000,No,,,,,,
1927-01-26,0.000,No,,,,,,
1927-01-27,0.000,No,,,,,,
1927-01-28,0.000,No,,,,,,
1927-01-29,0.000,No,,,,,,
1927-01-30,0.000,No,,,,,,
1927-01-31,0.000,No,,,,,,
1927-02-01,0.000,No,,,,,,
1927-02-02,0.000,No,,,,,,
1927-02-03,0.000,No,,,,,,
1927-02-04,0.000,No,,,,,,
1927-02-05,0.000,No,,,,,,
1927-02-06,0.000,No,,,,,,
1927-02-07,0.000,No,,,,,,
1927-02-08,0.000,No,,,,,,
1927-02-09,0.000,No,,,,,,
1927-02-10,0.000,No,,,,,,
1927-02-11,0.000,No,,,,,,
1927-02-12,0.000,No,,,,,,
1927-02-13,0.000,No,,,,,,
1927-02-14,0.000,No,,,,,,
1927-02-15,0.000,No,,,,,,
1927-02-16,0.000,No,,,,,,
1927-02-17,0.000,No,,,,,,
1927-02-18,0.000,No,,,,,,
1927-02-19,0.000,No,,,,,,
1927-02-20,0.000,No,,,,,,
1927-02-21,0.000,No,,,,,,
1927-02-22,0.000,No,,,,,,
1927-02-23,0.000,No,,,,,,
1927-02-24,0.000,No,,,,,,
1927-02-25,0.000,No,,,,,,
1927-02-26,0.000,No,,,,,,
1927-02-27,0.000,No,,,,,,
1927-02-28,0.000,No,,,,,,
1927-03-01,0.000,No,,,,,,
1927-03-02,0.000,No,,,,,,
1927-03-03,0.000,No,,,,,,
1927-03-04,0.000,No,,,,,,
1927-03-05,0.000,No,,,,,,
1927-03-06,0.000,No,,,,,,
1927-03-07,0.000,No,,,,,,
1927-03-08,0.000,No,,,,,,
1927-03-09,0.000,No,,,,,,
1927-03-10,0.000,No,,,,,,
1927-03-11,0.000,No,,,,,,
1927-03-12,0.000,No,,,,,,
1927-03-13,0.000,No,,,,,,
1927-03-14,0.000,No,,,,,,
1927-03-15,0.000,No,,,,,,
1927-03-16,0.000,No,,,,,,
1927-03-17,0.000,No,,,,,,
1927-03-18,0.000,No,,,,,,
1927-03-19,0.000,No,,,,,,
1927-03-20,0.000,No,,,,,,
1927-03-21,0.000,No,,,,,,
1927-03-22,0.000,No,,,,,,
1927-03-23,0.000,No,,,,,,
1927-03-24,0.000,No,,,,,,
1927-03-25,0.000,No,,,,,,
1927-03-26,0.000,No,,,,,,
1927-03-27,22.200,No,,,,,,
1927-03-28,0.000,No,,,,,,
1927-03-29,0.000,No,,,,,,
1927-03-30,0.000,No,,,,,,
1927-03-31,0.000,No,,,,,,
1927-04-01,0.000,No,,,,,,
1927-04-02,0.000,No,,,,,,
1927-04-03,0.000,No,,,,,,
1927-04-04,0.000,No,,,,,,
1927-04-05,0.000,No,,,,,,
1927-04-06,0.000,No,,,,,,
1927-04-07,0.000,No,,,,,,
1927-04-08,0.000,No,,,,,,
1927-04-09,0.000,No,,,,,,
1927-04-10,4.900,No,,,,,,
1927-04-11,0.000,No,,,,,,
1927-04-12,0.000,No,,,,,,
1927-04-13,0.000,No,,,,,,
1927-04-14,0.000,No,,,,,,
1927-04-15,0.700,No,,,,,,
1927-04-16,3.000,No,,,,,,
1927-04-17,11.300,No,,,,,,
1927-04-18,0.000,No,,,,,,
1927-04-19,0.000,No,,,,,,
1927-04-20,0.000,No,,,,,,
1927-04-21,0.000,No,,,,,,
1927-04-22,0.000,No,,,,,,
1927-04-23,0.000,No,,,,,,
1927-04-24,19.800,No,,,,,,
1927-04-25,0.000,No,,,,,,
1927-04-26,0.000,No,,,,,,
1927-04-27,0.000,No,,,,,,
1927-04-28,0.000,No,,,,,,
1927-04-29,0.000,No,,,,,,
1927-04-30,39.000,No,,,,,,
1927-05-01,2.500,No,,,,,,
1927-05-02,0.000,No,,,,,,
1927-05-03,6.200,No,,,,,,
1927-05-04,0.000,No,,,,,,
1927-05-05,3.800,No,,,,,,
1927-05-06,2.100,No,,,,,,
1927-05-07,0.000,No,,,,,,
1927-05-08,60.800,No,,,,,,
1927-05-09,0.000,No,,,,,,
1927-05-10,0.000,No,,,,,,
1927-05-11,1.300,No,,,,,,
1927-05-12,0.000,No,,,,,,
1927-05-13,10.500,No,,,,,,
1927-05-14,0.000,No,,,,,,
1927-05-15,2.300,No,,,,,,
1927-05-16,0.000,No,,,,,,
1927-05-17,0.800,No,,,,,,
1927-05-18,1.200,No,,,,,,
1927-05-19,0.000,No,,,,,,
1927-05-20,3.400,No,,,,,,
1927-05-21,0.000,No,,,,,,
1927-05-22,0.000,No,,,,,,
1927-05-23,17.500,No,,,,,,
1927-05-24,22.400,No,,,,,,
1927-05-25,0.000,No,,,,,,
1927-05-26,1.200,No,,,,,,
1927-05-27,0.000,No,,,,,,
1927-05-28,0.000,No,,,,,,
1927-05-29,0.000,No,,,,,,
1927-05-30,58.200,No,,,,,,
1927-05-31,0.000,No,,,,,,
1927-06-01,0.000,No,,,,,,
1927-06-02,60.000,No,,,,,,
1927-06-03,0.000,No,,,,,,
1927-06-04,0.000,No,,,,,,
1927-06-05,0.000,No,,,,,,
1927-06-06,0.000,No,,,,,,
1927-06-07,36.500,No,,,,,,
1927-06-08,5.400,No,,,,,,
1927-06-09,0.000,No,,,,,,
1927-06-10,0.000,No,,,,,,
1927-06-11,21.300,No,,,,,,
1927-06-12,12.300,No,,,,,,
1927-06-13,10.000,No,,,,,,
1927-06-14,0.000,No,,,,,,
1927-06-15,6.000,No,,,,,,
1927-06-16,35.000,No,,,,,,
1927-06-17,0.000,No,,,,,,
1927-06-18,0.000,No,,,,,,
1927-06-19,6.000,No,,,,,,
1927-06-20,0.000,No,,,,,,
1927-06-21,18.000,No,,,,,,
1927-06-22,15.000,No,,,,,,
1927-06-23,0.000,No,,,,,,
1927-06-24,12.000,No,,,,,,
1927-06-25,24.500,No,,,,,,
1927-06-26,0.000,No,,,,,,
1927-06-27,0.000,No,,,,,,
1927-06-28,56.000,No,,,,,,
1927-06-29,0.000,No,,,,,,
1927-06-30,0.000,No,,,,,,
1927-07-01,19.300,No,,,,,,
1927-07-02,6.300,No,,,,,,
1927-07-03,13.200,No,,,,,,
1927-07-04,0.000,No,,,,,,
1927-07-05,0.000,No,,,,,,
1927-07-06,0.000,No,,,,,,
1927-07-07,0.000,No,,,,,,
1927-07-08,0.000,No,,,,,,
1927-07-09,0.000,No,,,,,,
1927-07-10,0.000,No,,,,,,
1927-07-11,64.000,No,,,,,,
1927-07-12,0.000,No,,,,,,
1927-07-13,0.000,No,,,,,,
1927-07-14,0.000,No,,,,,,
1927-07-15,0.000,No,,,,,,
1927-07-16,0.000,No,,,,,,
1927-07-17,0.000,No,,,,,,
1927-07-18,0.000,No,,,,,,
1927-07-19,0.000,No,,,,,,
1927-07-20,0.000,No,,,,,,
1927-07-21,0.000,No,,,,,,
1927-07-22,50.000,No,,,,,,
1927-07-23,0.000,No,,,,,,
1927-07-24,37.500,No,,,,,,
1927-07-25,20.700,No,,,,,,
1927-07-26,0.000,No,,,,,,
1927-07-27,0.000,No,,,,,,
1927-07-28,0.000,No,,,,,,
1927-07-29,0.000,No,,,,,,
1927-07-30,0.000,No,,,,,,
1927-07-31,0.000,No,,,,,,
1927-08-01,0.000,No,,,,,,
1927-08-02,0.000,No,,,,,,
1927-08-03,16.200,No,,,,,,
1927-08-04,18.200,No,,,,,,
1927-08-05,0.000,No,,,,,,
1927-08-06,0.000,No,,,,,,
1927-08-07,2.400,No,,,,,,
1927-08-08,0.000,No,,,,,,
1927-08-09,0.000,No,,,,,,
1927-08-10,3.000,No,,,,,,
1927-08-11,0.000,No,,,,,,
1927-08-12,0.000,No,,,,,,
1927-08-13,3.200,No,,,,,,
1927-08-14,2.400,No,,,,,,
1927-08-15,0.000,No,,,,,,
1927-08-16,0.000,No,,,,,,
1927-08-17,0.000,No,,,,,,
1927-08-18,1.600,No,,,,,,
1927-08-19,0.000,No,,,,,,
1927-08-20,0.000,No,,,,,,
1927-08-21,6.800,No,,,,,,
1927-08-22,0.000,No,,,,,,
1927-08-23,3.200,No,,,,,,
1927-08-24,6.200,No,,,,,,
1927-08-25,0.000,No,,,,,,
1927-08-26,33.200,No,,,,,,
1927-08-27,32.500,No,,,,,,
1927-08-28,30.500,No,,,,,,
1927-08-29,7.000,No,,,,,,
1927-08-30,0.000,No,,,,,,
1927-08-31,0.000,No,,,,,,
1927-09-01,0.000,No,,,,,,
1927-09-02,0.000,No,,,,,,
1927-09-03,0.000,No,,,,,,
1927-09-04,0.000,No,,,,,,
1927-09-05,0.000,No,,,,,,
1927-09-06,0.000,No,,,,,,
1927-09-07,7.500,No,,,,,,
1927-09-08,0.000,No,,,,,,
1927-09-09,0.000,No,,,,,,
1927-09-10,0.000,No,,,,,,
1927-09-11,0.000,No,,,,,,
1927-09-12,35.200,No,,,,,,
1927-09-13,7.800,No,,,,,,
1927-09-14,0.000,No,,,,,,
1927-09-15,0.000,No,,,,,,
1927-09-16,0.000,No,,,,,,
1927-09-17,6.400,No,,,,,,
1927-09-18,17.200,No,,,,,,
1927-09-19,0.000,No,,,,,,
1927-09-20,0.000,No,,,,,,
1927-09-21,0.000,No,,,,,,
1927-09-22,6.200,No,,,,,,
1927-09-23,0.800,No,,,,,,
1927-09-24,0.000,No,,,,,,
1927-09-25,0.000,No,,,,,,
1927-09-26,0.000,No,,,,,,
1927-09-27,0.000,No,,,,,,
1927-09-28,0.000,No,,,,,,
1927-09-29,0.000,No,,,,,,
1927-09-30,0.000,No,,,,,,
1927-10-01,0.000,No,,,,,,
1927-10-02,0.000,No,,,,,,
1927-10-03,0.000,No,,,,,,
1927-10-04,0.000,No,,,,,,
1927-10-05,0.000,No,,,,,,
1927-10-06,0.000,No,,,,,,
1927-10-07,0.000,No,,,,,,
1927-10-08,0.000,No,,,,,,
1927-10-09,0.000,No,,,,,,
1927-10-10,0.000,No,,,,,,
1927-10-11,0.000,No,,,,,,
1927-10-12,0.000,No,,,,,,
1927-10-13,0.000,No,,,,,,
1927-10-14,0.000,No,,,,,,
1927-10-15,0.000,No,,,,,,
1927-10-16,0.000,No,,,,,,
1927-10-17,0.000,No,,,,,,
1927-10-18,0.000,No,,,,,,
1927-10-19,0.000,No,,,,,,
1927-10-20,0.000,No,,,,,,
1927-10-21,0.000,No,,,,,,
1927-10-22,0.000,No,,,,,,
1927-10-23,0.000,No,,,,,,
1927-10-24,0.000,No,,,,,,
1927-10-25,0.000,No,,,,,,
1927-10-26,0.000,No,,,,,,
1927-10-27,0.000,No,,,,,,
1927-10-28,0.000,No,,,,,,
1927-10-29,0.000,No,,,,,,
1927-10-30,0.000,No,,,,,,
1927-10-31,0.000,No,,,,,,
1927-11-01,0.000,No,,,,,,
1927-11-02,0.000,No,,,,,,
1927-11-03,0.000,No,,,,,,
1927-11-04,0.000,No,,,,,,
1927-11-05,0.000,No,,,,,,
1927-11-06,0.000,No,,,,,,
1927-11-07,0.000,No,,,,,,
1927-11-08,0.000,No,,,,,,
1927-11-09,0.000,No,,,,,,
1927-11-10,0.000,No,,,,,,
1927-11-11,0.000,No,,,,,,
1927-11-12,0.000,No,,,,,,
1927-11-13,0.000,No,,,,,,
1927-11-14,0.000,No,,,,,,
1927-11-15,0.000,No,,,,,,
1927-11-16,0.000,No,,,,,,
1927-11-17,0.000,No,,,,,,
1927-11-18,0.000,No,,,,,,
1927-11-19,0.000,No,,,,,,
1927-11-20,0.000,No,,,,,,
1927-11-21,0.000,No,,,,,,
1927-11-22,8.200,No,,,,,,
1927-11-23,0.000,No,,,,,,
1927-11-24,0.000,No,,,,,,
1927-11-25,0.000,No,,,,,,
1927-11-26,0.000,No,,,,,,
1927-11-27,0.000,No,,,,,,
1927-11-28,0.000,No,,,,,,
1927-11-29,0.000,No,,,,,,
1927-11-30,0.000,No,,,,,,
1927-12-01,0.000,No,,,,,,
1927-12-02,0.000,No,,,,,,
1927-12-03,0.000,No,,,,,,
1927-12-04,0.000,No,,,,,,
1927-12-05,0.000,No,,,,,,
1927-12-06,0.000,No,,,,,,
1927-12-07,0.000,No,,,,,,
1927-12-08,0.000,No,,,,,,
1927-12-09,0.000,No,,,,,,
1927-12-10,0.000,No,,,,,,
1927-12-11,0.000,No,,,,,,
1927-12-12,0.000,No,,,,,,
1927-12-13,0.000,No,,,,,,
1927-12-14,0.000,No,,,,,,
1927-12-15,0.000,No,,,,,,
1927-12-16,0.000,No,,,,,,
1927-12-17,0.000,No,,,,,,
1927-12-18,0.000,No,,,,,,
1927-12-19,0.000,No,,,,,,
1927-12-20,0.000,No,,,,,,
1927-12-21,0.000,No,,,,,,
1927-12-22,0.000,No,,,,,,
1927-12-23,0.000,No,,,,,,
1927-12-24,0.000,No,,,,,,
1927-12-25,0.000,No,,,,,,
1927-12-26,0.000,No,,,,,,
1927-12-27,0.000,No,,,,,,
1927-12-28,0.000,No,,,,,,
1927-12-29,0.000,No,,,,,,
1927-12-30,0.000,No,,,,,,
1927-12-31,0.000,No,,,,,,
1928-01-01,0.000,No,,,,,,
1928-01-02,0.000,No,,,,,,
1928-01-03,0.000,No,,,,,,
1928-01-04,0.000,No,,,,,,
1928-01-05,0.000,No,,,,,,
1928-01-06,0.000,No,,,,,,
1928-01-07,0.000,No,,,,,,
1928-01-08,0.000,No,,,,,,
1928-01-09,0.000,No,,,,,,
1928-01-10,0.000,No,,,,,,
1928-01-11,0.000,No,,,,,,
1928-01-12,0.000,No,,,,,,
1928-01-13,0.000,No,,,,,,
1928-01-14,0.000,No,,,,,,
1928-01-15,0.000,No,,,,,,
1928-01-16,0.000,No,,,,,,
1928-01-17,0.000,No,,,,,,
1928-01-18,0.000,No,,,,,,
1928-01-19,0.000,No,,,,,,
1928-01-20,0.000,No,,,,,,
1928-01-21,0.000,No,,,,,,
1928-01-22,0.000,No,,,,,,
1928-01-23,0.000,No,,,,,,
1928-01-24,0.000,No,,,,,,
1928-01-25,0.000,No,,,,,,
1928-01-26,0.000,No,,,,,,
1928-01-27,4.200,No,,,,,,
1928-01-28,0.000,No,,,,,,
1928-01-29,0.000,No,,,,,,
1928-01-30,0.000,No,,,,,,
1928-01-31,0.000,No,,,,,,
1928-02-01,0.000,No,,,,,,
1928-02-02,0.000,No,,,,,,
1928-02-03,0.000,No,,,,,,
1928-02-04,0.000,No,,,,,,
1928-02-05,0.000,No,,,,,,
1928-02-06,0.000,No,,,,,,
1928-02-07,0.000,No,,,,,,
1928-02-08,0.000,No,,,,,,
1928-02-09,0.000,No,,,,,,
1928-02-10,0.000,No,,,,,,
1928-02-11,0.000,No,,,,,,
1928-02-12,0.000,No,,,,,,
1928-02-13,0.000,No,,,,,,
1928-02-14,0.000,No,,,,,,
1928-02-15,0.000,No,,,,,,
1928-02-16,0.000,No,,,,,,
1928-02-17,0.000,No,,,,,,
1928-02-18,0.000,No,,,,,,
1928-02-19,0.000,No,,,,,,
1928-02-20,0.000,No,,,,,,
1928-02-21,0.000,No,,,,,,
1928-02-22,0.000,No,,,,,,
1928-02-23,0.000,No,,,,,,
1928-02-24,0.000,No,,,,,,
1928-02-25,1.900,No,,,,,,
1928-02-26,10.200,No,,,,,,
1928-02-27,0.000,No,,,,,,
1928-02-28,0.000,No,,,,,,
1928-02-29,0.000,No,,,,,,
1928-03-01,0.000,No,,,,,,
1928-03-02,0.000,No,,,,,,
1928-03-03,0.000,No,,,,,,
1928-03-04,0.000,No,,,,,,
1928-03-05,0.000,No,,,,,,
1928-03-06,0.000,No,,,,,,
1928-03-07,0.000,No,,,,,,
1928-03-08,0.000,No,,,,,,
1928-03-09,0.000,No,,,,,,
1928-03-10,0.000,No,,,,,,
1928-03-11,0.000,No,,,,,,
1928-03-12,0.000,No,,,,,,
1928-03-13,0.000,No,,,,,,
1928-03-14,0.000,No,,,,,,
1928-03-15,0.000,No,,,,,,
1928-03-16,0.000,No,,,,,,
1928-03-17,0.000,No,,,,,,
1928-03-18,0.000,No,,,,,,
1928-03-19,0.000,No,,,,,,
1928-03-20,0.000,No,,,,,,
1928-03-21,0.000,No,,,,,,
1928-03-22,0.000,No,,,,,,
1928-03-23,0.000,No,,,,,,
1928-03-24,0.000,No,,,,,,
1928-03-25,0.000,No,,,,,,
1928-03-26,0.000,No,,,,,,
1928-03-27,0.000,No,,,,,,
1928-03-28,0.000,No,,,,,,
1928-03-29,0.000,No,,,,,,
1928-03-30,0.000,No,,,,,,
1928-03-31,0.000,No,,,,,,
1928-04-01,0.000,No,,,,,,
1928-04-02,0.000,No,,,,,,
1928-04-03,0.000,No,,,,,,
1928-04-04,2.200,No,,,,,,
1928-04-05,0.000,No,,,,,,
1928-04-06,0.000,No,,,,,,
1928-04-07,8.500,No,,,,,,
1928-04-08,0.000,No,,,,,,
1928-04-09,0.000,No,,,,,,
1928-04-10,0.300,No,,,,,,
1928-04-11,12.600,No,,,,,,
1928-04-12,0.600,No,,,,,,
1928-04-13,6.100,No,,,,,,
1928-04-14,2.800,No,,,,,,
1928-04-15,0.000,No,,,,,,
1928-04-16,0.000,No,,,,,,
1928-04-17,3.500,No,,,,,,
1928-04-18,0.000,No,,,,,,
1928-04-19,9.500,No,,,,,,
1928-04-20,0.000,No,,,,,,
1928-04-21,0.000,No,,,,,,
1928-04-22,11.000,No,,,,,,
1928-04-23,43.800,No,,,,,,
1928-04-24,6.200,No,,,,,,
1928-04-25,0.000,No,,,,,,
1928-04-26,2.900,No,,,,,,
1928-04-27,0.000,No,,,,,,
1928-04-28,0.000,No,,,,,,
1928-04-29,0.000,No,,,,,,
1928-04-30,0.000,No,,,,,,
1928-05-01,0.000,No,,,,,,
1928-05-02,5.500,No,,,,,,
1928-05-03,8.000,No,,,,,,
1928-05-04,1.700,No,,,,,,
1928-05-05,0.000,No,,,,,,
1928-05-06,0.000,No,,,,,,
1928-05-07,24.400,No,,,,,,
1928-05-08,0.000,No,,,,,,
1928-05-09,0.000,No,,,,,,
1928-05-10,0.000,No,,,,,,
1928-05-11,0.000,No,,,,,,
1928-05-12,0.000,No,,,,,,
1928-05-13,3.900,No,,,,,,
1928-05-14,1.200,No,,,,,,
1928-05-15,4.000,No,,,,,,
1928-05-16,0.900,No,,,,,,
1928-05-17,9.200,No,,,,,,
1928-05-18,0.200,No,,,,,,
1928-05-19,0.000,No,,,,,,
1928-05-20,0.000,No,,,,,,
1928-05-21,28.300,No,,,,,,
1928-05-22,41.500,No,,,,,,
1928-05-23,1.800,No,,,,,,
1928-05-24,0.000,No,,,,,,
1928-05-25,50.200,No,,,,,,
1928-05-26,0.000,No,,,,,,
1928-05-27,0.000,No,,,,,,
1928-05-28,0.000,No,,,,,,
1928-05-29,0.000,No,,,,,,
1928-05-30,0.000,No,,,,,,
1928-05-31,0.000,No,,,,,,
1928-06-01,0.000,No,,,,,,
1928-06-02,0.000,No,,,,,,
1928-06-03,2.600,No,,,,,,
1928-06-04,1.400,No,,,,,,
1928-06-05,0.000,No,,,,,,
1928-06-06,13.200,No,,,,,,
1928-06-07,0.000,No,,,,,,
1928-06-08,0.000,No,,,,,,
1928-06-09,0.000,No,,,,,,
1928-06-10,28.300,No,,,,,,
1928-06-11,0.000,No,,,,,,
1928-06-12,34.500,No,,,,,,
1928-06-13,7.200,No,,,,,,
1928-06-14,6.500,No,,,,,,
1928-06-15,2.000,No,,,,,,
1928-06-16,0.000,No,,,,,,
1928-06-17,0.000,No,,,,,,
1928-06-18,11.000,No,,,,,,
1928-06-19,0.000,No,,,,,,
1928-06-20,10.300,No,,,,,,
1928-06-21,12.000,No,,,,,,
1928-06-22,0.000,No,,,,,,
1928-06-23,0.000,No,,,,,,
1928-06-24,0.000,No,,,,,,
1928-06-25,0.000,No,,,,,,
1928-06-26,0.000,No,,,,,,
1928-06-27,0.000,No,,,,,,
1928-06-28,0.000,No,,,,,,
1928-06-29,4.300,No,,,,,,
1928-06-30,1.600,No,,,,,,
1928-07-01,0.000,No,,,,,,
1928-07-02,15.700,No,,,,,,
1928-07-03,6.800,No,,,,,,
1928-07-04,0.000,No,,,,,,
1928-07-05,0.000,No,,,,,,
1928-07-06,0.000,No,,,,,,
1928-07-07,0.000,No,,,,,,
1928-07-08,0.000,No,,,,,,
1928-07-09,0.000,No,,,,,,
1928-07-10,1.800,No,,,,,,
1928-07-11,0.000,No,,,,,,
1928-07-12,4.600,No,,,,,,
1928-07-13,0.000,No,,,,,,
1928-07-14,0.000,No,,,,,,
1928-07-15,0.000,No,,,,,,
1928-07-16,3.600,No,,,,,,
1928-07-17,9.900,No,,,,,,
1928-07-18,0.000,No,,,,,,
1928-07-19,0.000,No,,,,,,
1928-07-20,0.000,No,,,,,,
1928-07-21,0.000,No,,,,,,
1928-07-22,0.000,No,,,,,,
1928-07-23,0.000,No,,,,,,
1928-07-24,0.000,No,,,,,,
1928-07-25,11.300,No,,,,,,
1928-07-26,0.000,No,,,,,,
1928-07-27,37.400,No,,,,,,
1928-07-28,8.600,No,,,,,,
