Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,987101,Water Level,Manual,1985-02-25T00:00Z,0.38,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-02-26T00:00Z,0.34,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-02-27T00:00Z,0.27,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-02-28T00:00Z,0.21,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-01T00:00Z,0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-02T00:00Z,0.17,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-03T00:00Z,0.12,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-04T00:00Z,0.1,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-05T00:00Z,0.2,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-06T00:00Z,0.38,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-07T00:00Z,0.46,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-08T00:00Z,0.47,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-09T00:00Z,0.48,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-10T00:00Z,0.49,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-11T00:00Z,0.48,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-12T00:00Z,0.5,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-13T00:00Z,0.5,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-14T00:00Z,0.56,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-15T00:00Z,0.61,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-16T00:00Z,0.59,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-17T00:00Z,0.48,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-18T00:00Z,0.42,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-19T00:00Z,0.43,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-20T00:00Z,0.41,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-21T00:00Z,0.43,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-22T00:00Z,0.39,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-23T00:00Z,0.38,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-24T00:00Z,0.36,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-25T00:00Z,0.3,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-26T00:00Z,0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-27T00:00Z,0.19,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-28T00:00Z,0.14,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-29T00:00Z,0.12,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-30T00:00Z,0.12,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-03-31T00:00Z,0.14,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-01T00:00Z,0.18,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-02T00:00Z,0.23,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-03T00:00Z,0.29,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-04T00:00Z,0.35,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-05T00:00Z,0.44,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-06T00:00Z,0.4,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-07T00:00Z,0.33,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-08T00:00Z,0.29,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-09T00:00Z,0.24,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-10T00:00Z,0.16,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-11T00:00Z,0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-12T00:00Z,0.05,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-13T00:00Z,-0.01,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-14T00:00Z,-0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-15T00:00Z,-0.16,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-16T00:00Z,-0.05,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-17T00:00Z,0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-18T00:00Z,0.14,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-19T00:00Z,0.15,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-20T00:00Z,0.14,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-21T00:00Z,0.14,m,O,Raw - Not Yet Reviewed,Unverified data
