Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
CN,092600,Water Level,Telemetry,2010-08-01T12:30Z,537.46,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T12:45Z,537.47,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T13:00Z,537.47,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T13:15Z,537.48,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T13:30Z,537.48,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T13:45Z,537.48,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T14:00Z,537.49,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T14:15Z,537.49,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T14:30Z,537.5,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T14:45Z,537.5,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T15:00Z,537.51,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T15:15Z,537.51,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T15:30Z,537.51,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T16:00Z,537.52,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T16:15Z,537.53,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T16:30Z,537.53,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T16:45Z,537.51,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T17:00Z,537.46,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T17:15Z,537.44,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-01T17:30Z,537.41,m,O,Raw - Not Yet Reviewed,Unverified data
